datetime,open,high,low,close,volume
2025-10-03 07:30:00,3866.93,3869.2,3865.52,3869.19,
2025-10-03 07:45:00,3869.2,3870.94,3869.2,3870.76,
2025-10-03 08:00:00,3870.75,3871.24,3867.52,3867.53,
2025-10-03 08:15:00,3867.53,3869.04,3866.41,3869.04,
2025-10-03 08:30:00,3869.04,3869.66,3868.62,3868.63,
2025-10-03 08:45:00,3868.63,3871.19,3867.53,3870.56,
2025-10-03 09:00:00,3870.55,3870.55,3865.78,3866.74,
2025-10-03 09:15:00,3866.74,3866.74,3863.14,3864.67,
2025-10-03 09:30:00,3864.67,3866.33,3864.67,3866.27,
2025-10-03 09:45:00,3866.28,3871.13,3865.36,3871.12,
2025-10-03 10:00:00,3871.12,3872.58,3871.11,3872.58,
2025-10-03 10:15:00,3872.58,3873.09,3868.22,3868.23,
2025-10-03 10:30:00,3868.22,3872.78,3868,3871.06,
2025-10-03 10:45:00,3871.06,3872.31,3868.5,3871.22,
2025-10-03 11:00:00,3871.23,3871.73,3867.96,3867.97,
2025-10-03 11:15:00,3867.97,3867.97,3864,3865.13,
2025-10-03 11:30:00,3864.98,3866.84,3859.88,3860.05,
2025-10-03 11:45:00,3866.13,3869.42,3865.47,3867.07,
2025-10-03 12:00:00,3867.08,3868.46,3865.44,3868.13,
2025-10-03 12:15:00,3868.13,3869.07,3865.92,3867.87,
2025-10-03 12:30:00,3867.95,3873.56,3867.95,3873.56,
2025-10-03 12:45:00,3873.56,3876.47,3872.87,3876.45,
2025-10-03 13:00:00,3876.45,3879.84,3872.44,3879.84,
2025-10-03 13:15:00,3879.84,3884.77,3877.8,3880.74,
2025-10-03 13:30:00,3880.75,3886.74,3873.92,3886.74,
2025-10-03 13:45:00,3886.74,3888.68,3879.91,3882.21,
2025-10-03 14:00:00,3882.21,3884.2,3867.04,3867.04,
2025-10-03 14:15:00,3867.34,3879.95,3867.34,3879.68,
2025-10-03 14:30:00,3879.68,3880.7,3873.51,3876.38,
2025-10-03 14:45:00,3876.38,3881.23,3875.03,3880.04,
2025-10-03 15:00:00,3880.04,3881.32,3875.17,3880.42,
2025-10-03 15:15:00,3880.42,3888.4,3878.86,3887.24,
2025-10-03 15:30:00,3887.58,3887.59,3882.72,3886.08,
2025-10-03 15:45:00,3886.07,3889.44,3885.19,3888.41,
2025-10-03 16:00:00,3888.4,3889.99,3884.8,3887.4,
2025-10-03 16:15:00,3887.4,3887.4,3881.15,3884.16,
2025-10-03 16:30:00,3884.16,3888.71,3881.07,3883.64,
2025-10-03 16:45:00,3883.64,3885.88,3882.74,3885.88,
2025-10-03 17:00:00,3885.88,3887.02,3882.37,3886.99,
2025-10-03 17:15:00,3886.9,3889.63,3886.83,3888.64,
2025-10-03 17:30:00,3888.64,3888.64,3884.26,3886.82,
2025-10-03 17:45:00,3886.81,3887.29,3880.03,3884.21,
2025-10-03 18:00:00,3884.22,3886.16,3883.09,3884.56,
2025-10-03 18:15:00,3884.56,3886.72,3883.44,3885.58,
2025-10-03 18:30:00,3885.4,3889.02,3885.26,3887.6,
2025-10-03 18:45:00,3887.61,3888.06,3884.71,3885.15,
2025-10-03 19:00:00,3885.14,3886.18,3883.67,3885.67,
2025-10-03 19:15:00,3885.72,3886.96,3884.2,3884.58,
2025-10-03 19:30:00,3884.57,3886.59,3884.55,3884.62,
2025-10-03 19:45:00,3884.62,3887.01,3883.67,3883.68,
2025-10-03 20:00:00,3883.68,3885.42,3882.26,3882.26,
2025-10-03 20:15:00,3882.25,3882.84,3881.18,3881.19,
2025-10-03 20:30:00,3881.19,3882.75,3881.19,3882.43,
2025-10-03 20:45:00,3882.43,3885.26,3882.43,3885.26,
2025-10-03 21:00:00,3885.25,3885.25,3882.03,3882.03,
2025-10-03 21:15:00,3882.02,3883.52,3881.87,3883.52,
2025-10-03 21:30:00,3883.51,3884.01,3882.4,3883.06,
2025-10-03 21:45:00,3883.06,3883.14,3881.87,3882.43,
2025-10-03 22:00:00,3882.43,3884.14,3882,3884.09,
2025-10-03 22:15:00,3884.08,3885.66,3884.05,3884.5,
2025-10-03 22:30:00,3884.49,3884.49,3883.75,3883.75,
2025-10-03 22:45:00,3883.75,3883.76,3879.83,3879.83,
2025-10-03 23:00:00,3879.84,3880.68,3878.86,3880.48,
2025-10-03 23:15:00,3880.48,3881.71,3877.25,3877.26,
2025-10-03 23:30:00,3877.26,3882.14,3877.25,3882.14,
2025-10-03 23:45:00,3882.14,3886.56,3842.52,3883.56,
2025-10-04 00:00:00,3883.57,3899,3883.21,3887.32,
2025-10-04 00:15:00,3887.31,3892.75,3886.45,3888.91,
2025-10-04 00:30:00,3888.91,3888.91,3888.6,3888.78,
2025-10-04 00:45:00,3888.77,3889.58,3888.6,3889.42,
2025-10-04 01:00:00,3889.42,3889.43,3889.18,3889.19,
2025-10-04 01:15:00,3889.19,3895.28,3887.95,3889.82,
2025-10-04 01:30:00,3889.79,3889.79,3886.86,3886.86,
2025-10-04 01:45:00,3886.87,3887.46,3884.52,3885.01,
2025-10-04 02:00:00,3885.01,3890.52,3885,3890.37,
2025-10-04 02:15:00,3890.37,3891.46,3889.12,3891.44,
2025-10-04 02:30:00,3891.47,3891.47,3891.24,3891.45,
2025-10-04 02:45:00,3891.45,3892.2,3891.45,3891.67,
2025-10-04 03:00:00,3891.68,3892.03,3890.73,3890.74,
2025-10-04 03:15:00,3890.73,3892.03,3890.73,3892.03,
2025-10-04 03:30:00,3892.02,3892.03,3888.16,3888.16,
2025-10-04 03:45:00,3888.16,3891.08,3886.76,3890.49,
2025-10-04 04:00:00,3890.48,3891.6,3890.48,3890.88,
2025-10-04 04:15:00,3890.89,3890.89,3890.79,3890.8,
2025-10-04 04:30:00,3890.79,3890.8,3888.41,3888.41,
2025-10-04 04:45:00,3888.41,3888.41,3885.48,3886.02,
2025-10-04 05:00:00,3886.01,3889.59,3885.87,3887.1,
2025-10-04 05:15:00,3887.06,3887.07,3885.73,3885.73,
2025-10-04 05:30:00,3885.73,3885.73,3885.2,3885.3,
2025-10-04 05:45:00,3885.31,3890.15,3885,3889.65,
2025-10-04 06:00:00,3889.65,3891.64,3887.87,3887.88,
2025-10-04 06:15:00,3887.88,3888.22,3887.88,3888.21,
2025-10-04 06:30:00,3888.21,3892.64,3888.21,3892.64,
2025-10-04 06:45:00,3892.65,3892.92,3887.11,3889.41,
2025-10-04 07:00:00,3889.6,3889.86,3885.89,3885.9,
2025-10-04 07:15:00,3885.89,3889.22,3885.08,3889.22,
2025-10-04 07:30:00,3889.33,3889.33,3886.66,3887.75,
2025-10-04 07:45:00,3887.76,3887.76,3886,3886.01,
2025-10-04 08:00:00,3886.01,3889.5,3886.01,3887.25,
2025-10-04 08:15:00,3887.25,3887.25,3886.37,3886.41,
2025-10-04 08:30:00,3886.42,3887.74,3886.12,3886.12,
2025-10-04 08:45:00,3886.12,3889.17,3886.12,3888.88,
2025-10-04 09:00:00,3888.89,3889.17,3886.55,3886.57,
2025-10-04 09:15:00,3886.57,3889.31,3886.56,3889.3,
2025-10-04 09:30:00,3889.31,3890.08,3889.3,3890.08,
2025-10-04 09:45:00,3890.18,3890.19,3889.84,3889.84,
2025-10-04 10:00:00,3889.84,3891.46,3889.84,3890.98,
2025-10-04 10:15:00,3890.98,3890.98,3888.55,3888.55,
2025-10-04 10:30:00,3888.56,3888.56,3888.41,3888.41,
2025-10-04 10:45:00,3888.34,3889.79,3888.34,3889.32,
2025-10-04 11:00:00,3889.31,3889.72,3889.31,3889.71,
2025-10-04 11:15:00,3889.71,3889.71,3888.27,3888.28,
2025-10-04 11:30:00,3888.27,3890.27,3888.27,3890.27,
2025-10-04 11:45:00,3890.26,3890.27,3890.18,3890.18,
2025-10-04 12:00:00,3890.18,3890.94,3888.83,3890.59,
2025-10-04 12:15:00,3890.59,3890.64,3889.66,3889.66,
2025-10-04 12:30:00,3889.66,3900.72,3889.66,3895,
2025-10-04 12:45:00,3895,3895.79,3895,3895,
2025-10-04 13:00:00,3895.01,3896.09,3895,3895,
2025-10-04 13:15:00,3895,3895.49,3895,3895.49,
2025-10-04 13:30:00,3895.48,3895.49,3895,3895,
2025-10-04 13:45:00,3895,3895.01,3890.58,3893.47,
2025-10-05 21:45:00,3891.88,3894.2,3891.88,3894.2,
2025-10-05 22:00:00,3894.2,3898.34,3890.53,3893.75,
2025-10-05 22:15:00,3893.75,3897.84,3893.12,3897.42,
2025-10-05 22:30:00,3897.42,3897.81,3895.37,3897.43,
2025-10-05 22:45:00,3897.49,3904.6,3897.48,3904.6,
2025-10-05 23:00:00,3904.79,3922.65,3902.78,3915.88,
2025-10-05 23:15:00,3915.88,3917.77,3913.89,3916.7,
2025-10-05 23:30:00,3916.69,3917.88,3914.2,3917.52,
2025-10-05 23:45:00,3917.52,3918.28,3913.95,3914.2,
2025-10-06 00:00:00,3914.21,3914.21,3907,3909.77,
2025-10-06 00:15:00,3909.78,3912.58,3906.36,3907.15,
2025-10-06 00:30:00,3907.42,3912.3,3907.42,3912.3,
2025-10-06 00:45:00,3912.3,3912.3,3907.39,3908.66,
2025-10-06 01:00:00,3908.66,3915.25,3908.51,3914.08,
2025-10-06 01:15:00,3914.09,3915.55,3911,3911.15,
2025-10-06 01:30:00,3911.15,3917.53,3911.15,3917.51,
2025-10-06 01:45:00,3917.5,3923.18,3917.05,3923.18,
2025-10-06 02:00:00,3923.19,3930.79,3923.19,3930.78,
2025-10-06 02:15:00,3930.78,3930.79,3927.02,3927.69,
2025-10-06 02:30:00,3927.69,3928.17,3924.83,3928,
2025-10-06 02:45:00,3927.99,3928,3926.03,3926.28,
2025-10-06 03:00:00,3926.27,3931.93,3926.27,3929.15,
2025-10-06 03:15:00,3929.15,3931.55,3928.53,3928.92,
2025-10-06 03:30:00,3928.93,3936.03,3928.93,3936.03,
2025-10-06 03:45:00,3936.03,3940,3935.62,3939.32,
2025-10-06 04:00:00,3939.31,3940,3936.47,3936.47,
2025-10-06 04:15:00,3936.46,3939.03,3935,3939.03,
2025-10-06 04:30:00,3939.03,3945.23,3938.94,3945.01,
2025-10-06 04:45:00,3945.01,3947.08,3942.73,3945.88,
2025-10-06 05:00:00,3945.88,3951,3943.63,3948.32,
2025-10-06 05:15:00,3948.29,3953.09,3940.6,3944.23,
2025-10-06 05:30:00,3944.23,3944.23,3934.39,3936.67,
2025-10-06 05:45:00,3936.84,3940.6,3936.01,3939.83,
2025-10-06 06:00:00,3939.82,3939.82,3931,3932.98,
2025-10-06 06:15:00,3932.99,3936.77,3932.3,3934.53,
2025-10-06 06:30:00,3934.54,3935.61,3932.13,3934.11,
2025-10-06 06:45:00,3934.12,3940.07,3934.12,3940.05,
2025-10-06 07:00:00,3939.83,3943.01,3939.16,3942.05,
2025-10-06 07:15:00,3942.04,3942.44,3937.15,3939.83,
2025-10-06 07:30:00,3939.82,3943.57,3939.41,3941.08,
2025-10-06 07:45:00,3941.07,3950,3940.61,3947.55,
2025-10-06 08:00:00,3947.54,3956.03,3947.54,3955,
2025-10-06 08:15:00,3955,3956.36,3949.03,3952.94,
2025-10-06 08:30:00,3952.94,3952.94,3946,3948.22,
2025-10-06 08:45:00,3948.22,3955.94,3947.27,3952.17,
2025-10-06 09:00:00,3952.13,3953.49,3951.73,3952.2,
2025-10-06 09:15:00,3952.2,3953.53,3949.4,3953.52,
2025-10-06 09:30:00,3953.53,3954.18,3948.67,3948.99,
2025-10-06 09:45:00,3948.98,3951.58,3947.15,3950.99,
2025-10-06 10:00:00,3950.99,3952,3943.43,3948.49,
2025-10-06 10:15:00,3948.29,3951.22,3947.22,3948.49,
2025-10-06 10:30:00,3948.49,3955.52,3948.49,3955.42,
2025-10-06 10:45:00,3955.41,3955.48,3951.21,3951.44,
2025-10-06 11:00:00,3951.5,3951.51,3945.2,3946.23,
2025-10-06 11:15:00,3946.24,3948.48,3943.74,3948.48,
2025-10-06 11:30:00,3948.48,3949.56,3944.42,3945.34,
2025-10-06 11:45:00,3945.34,3948.39,3942,3947.9,
2025-10-06 12:00:00,3947.89,3947.89,3941.74,3947.8,
2025-10-06 12:15:00,3947.81,3949.47,3939.11,3940.67,
2025-10-06 12:30:00,3940.66,3941.2,3936.75,3939.73,
2025-10-06 12:45:00,3939.73,3947.07,3939.73,3942.54,
2025-10-06 13:00:00,3942.55,3945.73,3940.98,3942.75,
2025-10-06 13:15:00,3943.05,3945.16,3942.22,3943.02,
2025-10-06 13:30:00,3943.03,3952.47,3937,3952.25,
2025-10-06 13:45:00,3952.25,3954.72,3950.31,3953.58,
2025-10-06 14:00:00,3953.59,3957,3949.6,3956.59,
2025-10-06 14:15:00,3956.6,3957.99,3954.42,3956.84,
2025-10-06 14:30:00,3956.83,3968.01,3955.57,3967.26,
2025-10-06 14:45:00,3967.27,3968.02,3964.06,3964.34,
2025-10-06 15:00:00,3964.34,3966.56,3961.14,3964.4,
2025-10-06 15:15:00,3964.4,3966.59,3959.56,3960.16,
2025-10-06 15:30:00,3960.15,3966.93,3959.16,3966.93,
2025-10-06 15:45:00,3966.92,3975.31,3965.21,3973.14,
2025-10-06 16:00:00,3973.14,3979,3959.66,3959.66,
2025-10-06 16:15:00,3959.66,3966.11,3959.26,3963.54,
2025-10-06 16:30:00,3963.55,3967.08,3962.73,3963.49,
2025-10-06 16:45:00,3963.86,3966.27,3963.19,3966.21,
2025-10-06 17:00:00,3966.22,3970.78,3966.22,3969.54,
2025-10-06 17:15:00,3969.54,3969.85,3964.92,3964.99,
2025-10-06 17:30:00,3964.99,3968.28,3958.64,3967.87,
2025-10-06 17:45:00,3967.88,3969.34,3966.98,3969.34,
2025-10-06 18:00:00,3969.34,3970.99,3968.84,3969.69,
2025-10-06 18:15:00,3969.7,3971.45,3969.69,3971.41,
2025-10-06 18:30:00,3971.4,3971.4,3969.08,3970.05,
2025-10-06 18:45:00,3970.05,3972.71,3970.01,3970.43,
2025-10-06 19:00:00,3970.44,3975.98,3970.44,3974.62,
2025-10-06 19:15:00,3974.61,3975.98,3972.86,3975.97,
2025-10-06 19:30:00,3975.97,3976.35,3973.92,3973.93,
2025-10-06 19:45:00,3973.92,3976.7,3970.74,3970.74,
2025-10-06 20:00:00,3970.74,3972.76,3970.54,3970.71,
2025-10-06 20:15:00,3970.72,3971.56,3969.05,3970.6,
2025-10-06 20:30:00,3970.6,3970.6,3967.88,3969.32,
2025-10-06 20:45:00,3969.33,3971.77,3969.33,3971.76,
2025-10-06 21:00:00,3971.76,3972.45,3971.76,3972.45,
2025-10-06 21:15:00,3972.45,3975.82,3972.45,3975.45,
2025-10-06 21:30:00,3975.44,3977.24,3975.44,3976.67,
2025-10-06 21:45:00,3976.67,3977.99,3976.67,3977.47,
2025-10-06 22:00:00,3977.81,3981.96,3973.16,3981.31,
2025-10-06 22:15:00,3981.32,3989.89,3981.19,3986.32,
2025-10-06 22:30:00,3986.32,3986.32,3972.93,3974.47,
2025-10-06 22:45:00,3974.47,3980.48,3972.19,3977.15,
2025-10-06 23:00:00,3977.15,3978.07,3976.1,3977.38,
2025-10-06 23:15:00,3977.38,3982.33,3977.38,3982.32,
2025-10-06 23:30:00,3982.32,3984.74,3981.66,3984.64,
2025-10-06 23:45:00,3984.64,3984.64,3981.12,3983.21,
2025-10-07 00:00:00,3983.22,3985.87,3981.09,3985.8,
2025-10-07 00:15:00,3985.79,3990,3985.79,3988.21,
2025-10-07 00:30:00,3988.22,3990,3980.78,3981.38,
2025-10-07 00:45:00,3981.35,3982.61,3977,3977.61,
2025-10-07 01:00:00,3977.6,3977.6,3971.34,3976.38,
2025-10-07 01:15:00,3976.38,3978.18,3974.26,3974.26,
2025-10-07 01:30:00,3974.26,3974.86,3970.87,3973.54,
2025-10-07 01:45:00,3973.71,3973.72,3966.67,3969.72,
2025-10-07 02:00:00,3969.73,3973.66,3969.72,3972.55,
2025-10-07 02:15:00,3972.55,3977.09,3972.55,3975.86,
2025-10-07 02:30:00,3975.87,3979.02,3975.86,3977.97,
2025-10-07 02:45:00,3977.97,3978.26,3975.61,3975.62,
2025-10-07 03:00:00,3975.61,3978.04,3974.2,3977.71,
2025-10-07 03:15:00,3977.71,3979.02,3971.66,3973.45,
2025-10-07 03:30:00,3973.46,3982.98,3973.46,3982.98,
2025-10-07 03:45:00,3982.98,3984.3,3981.75,3984.13,
2025-10-07 04:00:00,3984.13,3984.62,3981.9,3983.88,
2025-10-07 04:15:00,3983.88,3985.84,3982.26,3983.17,
2025-10-07 04:30:00,3983.16,3984.7,3982.51,3983.97,
2025-10-07 04:45:00,3983.97,3986.05,3983.54,3985.98,
2025-10-07 05:00:00,3985.98,3986.17,3974.2,3977.18,
2025-10-07 05:15:00,3977.19,3978.74,3974.04,3975.79,
2025-10-07 05:30:00,3975.78,3978.34,3965.61,3973.35,
2025-10-07 05:45:00,3973.35,3975.53,3970.83,3975.36,
2025-10-07 06:00:00,3975.36,3975.36,3970.43,3973.87,
2025-10-07 06:15:00,3973.88,3975.26,3971.28,3973.44,
2025-10-07 06:30:00,3973.43,3973.44,3966.69,3967.61,
2025-10-07 06:45:00,3967.61,3969.11,3965,3965.3,
2025-10-07 07:00:00,3965.31,3966.34,3962.73,3962.73,
2025-10-07 07:15:00,3962.69,3963.17,3955.39,3960.61,
2025-10-07 07:30:00,3960.73,3967.04,3960.73,3962.4,
2025-10-07 07:45:00,3962.39,3962.39,3956.54,3957.52,
2025-10-07 08:00:00,3957.85,3959.77,3953.39,3959.06,
2025-10-07 08:15:00,3959.05,3965.09,3957.31,3963.01,
2025-10-07 08:30:00,3963.01,3966.96,3962.77,3965.1,
2025-10-07 08:45:00,3965.09,3967.17,3962.1,3965,
2025-10-07 09:00:00,3965,3971.8,3965,3971.8,
2025-10-07 09:15:00,3971.79,3974.02,3970,3970,
2025-10-07 09:30:00,3970,3976.01,3969.99,3973.93,
2025-10-07 09:45:00,3973.93,3973.93,3967,3968.04,
2025-10-07 10:00:00,3968.04,3970.98,3966.28,3970.03,
2025-10-07 10:15:00,3970.03,3971.36,3969.36,3969.87,
2025-10-07 10:30:00,3969.86,3971.98,3969.17,3970.69,
2025-10-07 10:45:00,3970.69,3975.46,3970,3972.48,
2025-10-07 11:00:00,3972.47,3974.39,3972.03,3974.39,
2025-10-07 11:15:00,3974.38,3974.7,3969.16,3969.16,
2025-10-07 11:30:00,3969.17,3975.99,3968.9,3975.99,
2025-10-07 11:45:00,3975.99,3977.55,3973.99,3977.04,
2025-10-07 12:00:00,3977.05,3986.47,3977.05,3983.47,
2025-10-07 12:15:00,3983.46,3984.63,3977.26,3978.07,
2025-10-07 12:30:00,3978.06,3985.68,3976.92,3985.67,
2025-10-07 12:45:00,3985.68,3989,3982.05,3988.73,
2025-10-07 13:00:00,3988.74,3990,3987.67,3989.98,
2025-10-07 13:15:00,3989.98,3990,3985.8,3989.79,
2025-10-07 13:30:00,3989.79,3989.79,3978.37,3980.73,
2025-10-07 13:45:00,3980.72,3987.76,3979.27,3987.29,
2025-10-07 14:00:00,3987.29,3988.05,3979.78,3981.83,
2025-10-07 14:15:00,3981.83,3986.97,3978.44,3986.49,
2025-10-07 14:30:00,3986.5,3993.3,3986.02,3989.65,
2025-10-07 14:45:00,3989.65,3998,3989.13,3995.98,
2025-10-07 15:00:00,3995.99,3998,3990.55,3996.98,
2025-10-07 15:15:00,3996.98,4000,3995.1,3995.51,
2025-10-07 15:30:00,3995.51,3997.4,3984,3984.18,
2025-10-07 15:45:00,3984.17,3985.08,3981.72,3983.22,
2025-10-07 16:00:00,3983.22,3992.72,3980,3980.99,
2025-10-07 16:15:00,3980.98,3989.47,3980,3984.74,
2025-10-07 16:30:00,3984.73,3995.34,3984.27,3990.89,
2025-10-07 16:45:00,3991.08,3992.2,3986.88,3992.11,
2025-10-07 17:00:00,3992.12,3998.59,3992.09,3997.11,
2025-10-07 17:15:00,3997.1,3999.41,3995.91,3997.09,
2025-10-07 17:30:00,3997.09,4000,3996.91,3999.79,
2025-10-07 17:45:00,3999.79,4000,3995.27,3995.57,
2025-10-07 18:00:00,3995.56,3996.11,3988.94,3996.11,
2025-10-07 18:15:00,3996.19,3999.01,3993.27,3993.6,
2025-10-07 18:30:00,3993.81,3996.3,3992.65,3996.23,
2025-10-07 18:45:00,3996.22,3999.02,3995.1,3995.98,
2025-10-07 19:00:00,3995.98,3998.27,3993.93,3994.39,
2025-10-07 19:15:00,3994.26,3997,3994.26,3994.72,
2025-10-07 19:30:00,3994.73,3996.4,3992.96,3995.11,
2025-10-07 19:45:00,3995.11,3996.86,3993.95,3994.92,
2025-10-07 20:00:00,3994.92,3996.05,3994.34,3995.55,
2025-10-07 20:15:00,3995.56,3996.7,3992.98,3996.19,
2025-10-07 20:30:00,3996.19,3996.29,3994.36,3994.36,
2025-10-07 20:45:00,3994.36,3998.69,3994.36,3996.39,
2025-10-07 21:00:00,3996.39,3999.51,3996.39,3998.72,
2025-10-07 21:15:00,3998.73,3999.25,3997.13,3997.13,
2025-10-07 21:30:00,3997.13,3998.32,3996.93,3997.57,
2025-10-07 21:45:00,3997.3,3997.58,3997.07,3997.38,
2025-10-07 22:00:00,3997.38,3999.25,3997.38,3999.24,
2025-10-07 22:15:00,3999.25,4000.22,3999.24,4000.22,
2025-10-07 22:30:00,4000.21,4000.48,4000.21,4000.47,
2025-10-07 22:45:00,4000.49,4001.25,4000.49,4001.25,
2025-10-07 23:00:00,4001.26,4003.93,4001.26,4003.92,
2025-10-07 23:15:00,4003.93,4004.84,3999.65,4000.08,
2025-10-07 23:30:00,4000.07,4002.36,3996.62,4000.76,
2025-10-07 23:45:00,4000.76,4003.99,3998.52,4000.88,
2025-10-08 00:00:00,4000.87,4008.13,4000.87,4005.86,
2025-10-08 00:15:00,4005.86,4010,4004.53,4010,
2025-10-08 00:30:00,4009.99,4010,4003.67,4008.59,
2025-10-08 00:45:00,4008.59,4010,4007,4007,
2025-10-08 01:00:00,4007,4007.01,3996.75,4001.75,
2025-10-08 01:15:00,4001.75,4008.5,3999.46,4008.36,
2025-10-08 01:30:00,4008.37,4010,4006.11,4007.72,
2025-10-08 01:45:00,4007.73,4013.99,4007.73,4011.52,
2025-10-08 02:00:00,4011.99,4013.54,4003,4010.85,
2025-10-08 02:15:00,4010.86,4016,4009.99,4015.08,
2025-10-08 02:30:00,4015.08,4017.59,4011.95,4013.51,
2025-10-08 02:45:00,4013.51,4019.81,4011.99,4019.8,
2025-10-08 03:00:00,4019.81,4022.32,4018,4021.4,
2025-10-08 03:15:00,4021.29,4023.06,4015,4021.02,
2025-10-08 03:30:00,4021.01,4022.11,4019,4022.11,
2025-10-08 03:45:00,4022.11,4027.42,4020.79,4026.16,
2025-10-08 04:00:00,4026.16,4031.65,4026.16,4031.65,
2025-10-08 04:15:00,4031.64,4033.16,4028.99,4030.05,
2025-10-08 04:30:00,4030.04,4031.7,4029.16,4031.49,
2025-10-08 04:45:00,4031.5,4039.45,4030.05,4039.27,
2025-10-08 05:00:00,4039.27,4040.9,4033.99,4035.99,
2025-10-08 05:15:00,4035.99,4041.91,4034,4041.73,
2025-10-08 05:30:00,4041.74,4047.37,4039,4040.17,
2025-10-08 05:45:00,4040.16,4042.75,4037.69,4038.02,
2025-10-08 06:00:00,4038.02,4041.43,4035,4037.54,
2025-10-08 06:15:00,4037.54,4037.55,4032.61,4036.86,
2025-10-08 06:30:00,4036.87,4042.83,4036.86,4040,
2025-10-08 06:45:00,4039.99,4042.22,4037.05,4040.15,
2025-10-08 07:00:00,4040.16,4047.35,4037,4046.02,
